Dataset,Signature,Clean_Name,Kruskal_Wallis_Stat,Omnibus_p_value,Mean_Ectopic,Mean_Eutopic,Mean_Normal,p_ectopic_vs_eutopic,p_ectopic_vs_normal,p_eutopic_vs_normal,Mean_Diseased,p_diseased_vs_normal,Omnibus_FDR
GSE25628,GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN,Gse2770 Untreated Vs Il12 Treated Act Cd4 Tcell 48H Dn,11.659090909090907,0.002939412773326361,1829.7339589382218,2040.4252875114266,2501.58157904902,0.3822843822843822,0.000666000666000666,0.004662004662004662,,,0.025588297096691765
GSE25628,GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_UP,Gse2770 Untreated Vs Il12 Treated Act Cd4 Tcell 48H Up,15.136363636363626,0.0005166309241473015,555.2344302630078,719.2646976994791,966.0775932822215,0.028127428127428127,0.000666000666000666,0.000666000666000666,,,0.02481665925737804
GSE25628,GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN,Gse2770 Untreated Vs Il12 Treated Act Cd4 Tcell 6H Dn,5.955533596837938,0.050906391252865446,1723.7384012070038,1793.4637708477972,1827.2605289767234,0.037917637917637914,0.05927405927405928,0.4908424908424909,,,0.09620478595188536
GSE25628,GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP,Gse2770 Untreated Vs Il12 Treated Act Cd4 Tcell 6H Up,5.259881422924892,0.07208273579206649,1486.8581275268411,1501.6427364308374,1375.1903839690588,0.7209013209013208,0.029304029304029304,0.08125208125208126,,,0.1223222183138098
GSE25628,GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN,Gse2770 Untreated Vs Il4 Treated Act Cd4 Tcell 2H Dn,9.958498023715421,0.006879226835879488,1677.2266453630023,1934.801848708938,2024.6358734791738,0.010411810411810413,0.004662004662004662,0.4135864135864136,,,0.031584904367200024
GSE25628,GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP,Gse2770 Untreated Vs Il4 Treated Act Cd4 Tcell 2H Up,4.904150197628454,0.08611470444351063,1105.0752443223128,1209.615545868012,968.4978490071481,0.19487179487179485,0.4908424908424909,0.029304029304029304,,,0.13971056944681445
GSE25628,GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN,Gse2770 Untreated Vs Il4 Treated Act Cd4 Tcell 48H Dn,5.955533596837938,0.050906391252865446,1618.435280891259,1927.170421096079,2105.4668785911836,0.04988344988344988,0.042624042624042624,0.5727605727605728,,,0.09620478595188536
GSE25628,GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP,Gse2770 Untreated Vs Il4 Treated Act Cd4 Tcell 48H Up,12.125494071146235,0.0023279970051226467,1802.86992982528,1817.7568538980627,1684.094034052149,0.6453768453768453,0.000666000666000666,0.001332001332001332,,,0.02481665925737804
GSE25628,GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN,Gse2770 Untreated Vs Il4 Treated Act Cd4 Tcell 6H Dn,12.429841897233203,0.0019993743974762185,1278.9026872801096,1395.8448545269061,1715.119992308988,0.13038073038073036,0.001332001332001332,0.002664002664002664,,,0.02481665925737804
GSE25628,GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP,Gse2770 Untreated Vs Il4 Treated Act Cd4 Tcell 6H Up,11.114624505928845,0.003859134849176792,2072.7724276655917,2032.9754541734208,1786.053088359403,0.32820512820512815,0.002664002664002664,0.002664002664002664,,,0.02628046201327655
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN,Gse2770 Untreated Vs Tgfb And Il12 Treated Act Cd4 Tcell 2H Dn,1.7499999999999858,0.41686201967851155,1358.1230697153287,1439.6648331777599,1312.2916793781146,0.7209013209013208,0.4135864135864136,0.22843822843822847,,,0.4871556152251639
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP,Gse2770 Untreated Vs Tgfb And Il12 Treated Act Cd4 Tcell 2H Up,13.21343873517786,0.0013512578662192738,534.8682357874719,414.5672315856647,68.43460431399156,0.10489510489510488,0.000666000666000666,0.002664002664002664,,,0.02481665925737804
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN,Gse2770 Untreated Vs Tgfb And Il12 Treated Act Cd4 Tcell 48H Dn,11.523715415019751,0.0031452631887627916,1364.9753180325595,1483.6443681108512,1729.7130214328506,0.23449883449883446,0.001332001332001332,0.004662004662004662,,,0.025588297096691765
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP,Gse2770 Untreated Vs Tgfb And Il12 Treated Act Cd4 Tcell 48H Up,1.9446640316205475,0.378200040447549,1543.8893240235118,1579.3705267425962,1528.8263380289507,0.2786324786324786,0.7545787545787546,0.2823842823842824,,,0.4500709812067559
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN,Gse2770 Untreated Vs Tgfb And Il12 Treated Act Cd4 Tcell 6H Dn,6.747035573122531,0.03426887447291551,605.2155125891217,516.3652880762272,613.6864106481421,0.037917637917637914,1.0,0.01998001998001998,,,0.07433568852717914
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP,Gse2770 Untreated Vs Tgfb And Il12 Treated Act Cd4 Tcell 6H Up,11.018774703557312,0.004048586983197594,1303.8430030385257,1302.0065321626648,1629.6705223419328,1.0,0.004662004662004662,0.000666000666000666,,,0.02628046201327655
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_DN,Gse2770 Untreated Vs Tgfb And Il4 Treated Act Cd4 Tcell 2H Dn,10.121541501976282,0.006340670550972384,1379.7616588729188,1387.8320368770565,1498.0312003001106,0.959129759129759,0.000666000666000666,0.012654012654012654,,,0.03080889567248548
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP,Gse2770 Untreated Vs Tgfb And Il4 Treated Act Cd4 Tcell 2H Up,12.401185770750985,0.0020282277731661124,2234.6710167026513,2317.224596815719,2114.9686449722453,0.028127428127428127,0.042624042624042624,0.000666000666000666,,,0.02481665925737804
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_48H_DN,Gse2770 Untreated Vs Tgfb And Il4 Treated Act Cd4 Tcell 48H Dn,1.6047430830039389,0.44826462439253456,1906.6859551562159,1972.1052687403433,1832.5979311274168,0.6453768453768453,0.4135864135864136,0.2823842823842824,,,0.5177679587578066
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_48H_UP,Gse2770 Untreated Vs Tgfb And Il4 Treated Act Cd4 Tcell 48H Up,12.545454545454547,0.0018870749906218151,977.6028420712075,975.4227296657366,1272.765140347916,0.8784770784770783,0.000666000666000666,0.000666000666000666,,,0.02481665925737804
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN,Gse2770 Untreated Vs Tgfb And Il4 Treated Act Cd4 Tcell 4H Dn,3.0948616600790473,0.21279397603117167,943.9607967528542,1001.3168782153715,1043.6285222649465,0.32820512820512815,0.08125208125208126,0.662004662004662,,,0.2831828055787677
GSE25628,GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP,Gse2770 Untreated Vs Tgfb And Il4 Treated Act Cd4 Tcell 4H Up,2.8764822134387202,0.23734485603219665,1838.1627083445533,1708.3633790596386,1742.5953593172742,0.06495726495726495,0.4908424908424909,0.9497169497169498,,,0.3078658515944787
GSE25628,GSE27786_BCELL_VS_CD4_TCELL_DN,Gse27786 Bcell Vs Cd4 Tcell Dn,2.7341897233201564,0.2548462487722098,1440.6560381629042,1482.4223143575023,1409.1258995341323,0.23449883449883446,0.9497169497169498,0.14185814185814188,,,0.3272564375377454
GSE25628,GSE27786_BCELL_VS_CD4_TCELL_UP,Gse27786 Bcell Vs Cd4 Tcell Up,13.00197628458497,0.0015019543148830565,1779.9063694543147,1851.310729755979,2163.2719164038367,0.3822843822843822,0.000666000666000666,0.000666000666000666,,,0.02481665925737804
GSE25628,GSE27786_BCELL_VS_CD8_TCELL_DN,Gse27786 Bcell Vs Cd8 Tcell Dn,10.382411067193672,0.005565293620806361,1788.1356512260008,1696.0826547411084,1566.775805171459,0.014763014763014764,0.002664002664002664,0.2823842823842824,,,0.029407928981093918
GSE25628,GSE27786_BCELL_VS_CD8_TCELL_UP,Gse27786 Bcell Vs Cd8 Tcell Up,6.25197628458497,0.04389353912459276,1800.207580549084,1917.5093435938757,1938.4303292992856,0.04988344988344988,0.029304029304029304,0.662004662004662,,,0.08689529565827546
GSE25628,GSE27786_BCELL_VS_ERYTHROBLAST_DN,Gse27786 Bcell Vs Erythroblast Dn,8.366600790513829,0.015248099673656132,426.4559466340612,369.4481665094944,242.71675263103938,0.2786324786324786,0.007992007992007992,0.029304029304029304,,,0.04588557233480709
GSE25628,GSE27786_BCELL_VS_ERYTHROBLAST_UP,Gse27786 Bcell Vs Erythroblast Up,6.445652173913047,0.03984230119733632,1842.673927572731,1947.750434473116,1945.835082470422,0.020668220668220667,0.05927405927405928,0.662004662004662,,,0.0823204798275759
GSE25628,GSE27786_BCELL_VS_MONO_MAC_DN,Gse27786 Bcell Vs Mono Mac Dn,8.986166007905126,0.011186103791238692,1324.9311441177842,1372.8216437756387,1120.71777014001,0.5053613053613053,0.007992007992007992,0.007992007992007992,,,0.03957784870799921
GSE25628,GSE27786_BCELL_VS_MONO_MAC_UP,Gse27786 Bcell Vs Mono Mac Up,8.654150197628454,0.013206117644795392,1981.6239791860173,2139.3475982772497,2312.1881741050456,0.10489510489510488,0.004662004662004662,0.1078921078921079,,,0.042162650829255015
GSE25628,GSE27786_BCELL_VS_NEUTROPHIL_DN,Gse27786 Bcell Vs Neutrophil Dn,5.571146245059282,0.061693720835423904,1158.3020838310426,1156.483831661763,1050.7529046441298,0.8784770784770783,0.05927405927405928,0.029304029304029304,,,0.10981797877609983
GSE25628,GSE27786_BCELL_VS_NEUTROPHIL_UP,Gse27786 Bcell Vs Neutrophil Up,7.8804347826087024,0.019443987332132668,2017.285058497877,2252.9477255451475,2320.708505928761,0.037917637917637914,0.007992007992007992,0.5727605727605728,,,0.05224802742698506
