"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"209343_at",1.00073910406891,8.25133176427343,3.55086131253183,0.000976491241005609,0.00482216287111939
"216248_s_at",1.36648237843311,7.19770897980263,3.54384008616669,0.000996588822092721,0.00490413280091883
"219995_s_at",-1.04910372102671,3.41208968085154,-3.54317802056879,0.000998504261875726,0.00491138870430681
"204818_at",-2.18225758329539,5.81885703420132,-3.54036004976903,0.00100669658603976,0.00494503327871898
"208470_s_at",1.5542389826014,6.006354746942,3.5402909807351,0.00100689818881669,0.00494503327871898
"221583_s_at",1.11890938619919,5.41145715576324,3.53768850895003,0.00101452271939615,0.00497370656249735
"222039_at",-1.12811387924836,6.31902655979219,-3.53072144997039,0.00103520780996074,0.00505287563157216
"209277_at",-1.45943221369608,6.76571576497349,-3.52685146063515,0.00104687183734651,0.00509863662452302
"213524_s_at",1.80819802796837,7.99377208617183,3.52587060346888,0.00104984806560444,0.00511201428578579
"217258_x_at",1.01252351336637,6.05827918607892,3.5118430165077,0.00109330986881792,0.0052763570077246
"204897_at",1.1407918226338,6.29557364060094,3.51087678254202,0.00109636620254571,0.00528881548161775
"210445_at",-1.09330978507063,5.66391827392313,-3.51059027400315,0.00109727404197525,0.00529090342707416
"202768_at",2.12453835570129,8.05867361105829,3.50517311818336,0.00111457517607912,0.00536156147646613
"204058_at",1.07754106888381,5.17036993644233,3.5048079536555,0.00111575078178706,0.00536605789418616
"218782_s_at",-1.15783032619864,5.16968339791709,-3.50348797783739,0.00112001021026544,0.00538189548189888
"202465_at",-1.14779683253047,10.4134341414468,-3.50150761400237,0.00112642987466982,0.00540924300884235
"220622_at",-1.10684301299192,3.98811071904984,-3.49734030435683,0.00114005419683312,0.00546171770814009
"218170_at",-1.02481555284613,8.61144469688087,-3.49656285989158,0.00114261333100941,0.00547162450019274
