"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"213043_s_at","MED24",-1.19605121179892,7.55563099051503,-6.34697956428182,2.17477266226215e-06,2.53253583885071e-05
"202783_at","NNT",-0.785285174117212,7.19707817477441,-6.34374357193043,2.19096794533176e-06,2.55006232592245e-05
"209185_s_at","IRS2",1.76291355859612,8.34380524537458,6.34246683019634,2.19739159245287e-06,2.55620326397246e-05
"210948_s_at","LEF1",-1.28705711473613,5.97780925294389,-6.34008208170113,2.20944158256184e-06,2.56887944335752e-05
"218180_s_at","EPS8L2",-0.629852225489424,6.88514202871234,-6.33459395489329,2.23743020423217e-06,2.60006430149609e-05
"220324_at","LINC00472",-0.523920083293917,4.0450028780567,-6.33301713974405,2.24553860411824e-06,2.60812635474151e-05
"206544_x_at","SMARCA2",0.92280253951199,8.02734347462969,6.33135682170589,2.25410888990408e-06,2.61671619282925e-05
"205700_at","HSD17B6",1.22789574326142,5.54663198566105,6.32844703649628,2.26920950454646e-06,2.63287396524904e-05
"209762_x_at","SP110",0.702265262365061,6.82234986002543,6.32775882297013,2.2727961622402e-06,2.63566268121941e-05
"205405_at","SEMA5A",-1.1393966939207,7.68192216543559,-6.32638197366119,2.27998909302773e-06,2.64168154329246e-05
"213599_at","OIP5",-1.3062415305885,5.57710792079738,-6.32631147059891,2.28035804091727e-06,2.64168154329246e-05
"202528_at","GALE",-0.722863368707046,6.59543389870085,-6.32560238376945,2.28407214368475e-06,2.64460889526326e-05
"205034_at","CCNE2",-1.78202591790773,5.15413066188257,-6.32531335840055,2.28558779471341e-06,2.64498905469251e-05
"208821_at","SNRPB",-0.839279109816657,8.47001919357659,-6.32463164868328,2.2891667612091e-06,2.64775534472768e-05
"208757_at","TMED9",-0.64971043096519,8.69284024601484,-6.32263669347306,2.29967321621611e-06,2.65852725675382e-05
"213807_x_at","MET",-0.672728312853427,6.05972439076867,-6.32221457771697,2.30190260860483e-06,2.65918170118071e-05
"209442_x_at","ANK3",-0.780604151900974,7.44534196560408,-6.32207756719499,2.30262670089222e-06,2.65918170118071e-05
"210039_s_at","PRKCQ",-0.804628472820153,6.25252826403262,-6.31931453335402,2.31727899414575e-06,2.674716277336e-05
"215687_x_at","PLCB1",-0.729955373865471,6.05321458564971,-6.31853976320992,2.32140467361926e-06,2.67809072574916e-05
"220196_at","MUC16",-2.11333299460292,6.74859920291802,-6.31709655886952,2.32910983259402e-06,2.68558901349363e-05
"217672_x_at","EIF1",0.556963720198565,6.56783373193265,6.31429443693066,2.34414493489884e-06,2.70152698989867e-05
"204036_at","LPAR1",-0.835438351407265,8.28103474516669,-6.30983459833852,2.36827972906048e-06,2.72793006847364e-05
"210648_x_at","SNX3",0.348592356813366,10.4274791301502,6.30957184451534,2.36970954625308e-06,2.72816638562687e-05
"55705_at","R3HDM4",-0.388816943534039,8.54904764803653,-6.30903756835571,2.3726196192648e-06,2.72935144147141e-05
"207012_at","MMP16",-1.2010946172417,5.74912025468984,-6.30893306107256,2.37318927240209e-06,2.72935144147141e-05
"200052_s_at","ILF2",-0.781292676099637,8.85370865448174,-6.307986855524,2.37835326422429e-06,2.73387903339136e-05
"214596_at","CHRM3",1.06531706246731,5.86737385812279,6.30754081550731,2.38079154712364e-06,2.73527041234003e-05
"211518_s_at","BMP4",0.716774071292595,7.32280774096776,6.30703617480454,2.38355325396174e-06,2.73703174425287e-05
"213808_at","ADAM23",1.31473031056735,5.17402438494077,6.30393295522004,2.40060816803026e-06,2.75519568053632e-05
"204341_at","TRIM16",-0.701171247552576,5.87902736140834,-6.30306422724057,2.40540491317391e-06,2.75927936409759e-05
"217208_s_at","DLG1",-0.647533227751929,6.64879793859715,-6.30271174928649,2.40735394035066e-06,2.7600938615127e-05
"221634_at","RPL23AP7",0.559720553832098,6.53382399228563,6.30216069668832,2.41040422296239e-06,2.76216948945129e-05
"204767_s_at","FEN1",-1.32742519791155,7.1283272297862,-6.300176954478,2.42141774390979e-06,2.77336365455416e-05
"213939_s_at","RUFY3",0.881129664482296,8.98594943355005,6.29955628133067,2.42487421319544e-06,2.77589531589696e-05
"201427_s_at","SELENOP",1.01449929971918,11.1643192719697,6.29858529346692,2.43029167607954e-06,2.78066808772593e-05
"220325_at","TAF7L",-0.662872625472311,4.89666280829153,-6.2977096344084,2.43518788211386e-06,2.7848398588219e-05
"213792_s_at","INSR",1.44494629086259,8.70881155085416,6.29662773906129,2.44125118270289e-06,2.79034133386722e-05
"201135_at","ECHS1",-0.61363431348108,9.62734223476401,-6.29568649143819,2.44653880467038e-06,2.79427667279595e-05
"220484_at","MCOLN3",-1.32949852894048,5.53011076750151,-6.29556843206136,2.44720284985631e-06,2.79427667279595e-05
"208335_s_at","ACKR1",1.15178850141792,6.76908446371229,6.29421225842475,2.45484411346176e-06,2.80156569239691e-05
"218517_at","JADE1",0.712930448083281,7.60874576221327,6.29254023525367,2.46429860455957e-06,2.81091551529818e-05
"201898_s_at","UBE2A",-0.765828919292589,8.26659898950589,-6.29229585390285,2.4656835798343e-06,2.81105594206596e-05
"208392_x_at","SP110",0.54251221273964,6.35108747041013,6.28856912385934,2.48690286703054e-06,2.83379719533705e-05
"217025_s_at","DBN1",-0.464660327747004,7.69452085493855,-6.28819511739756,2.48904267312291e-06,2.83478546161345e-05
"219968_at","ZNF589",-0.535335014533679,7.27823877662364,-6.2878125448667,2.49123343630464e-06,2.8351649212655e-05
"217812_at","YTHDF2",-0.408463741201073,9.11887848931028,-6.28768941084766,2.49193897026914e-06,2.8351649212655e-05
"203699_s_at","DIO2",-2.33796441021683,7.92278674024999,-6.28747047872993,2.49319391334521e-06,2.8351649212655e-05
"206012_at","LEFTY2",1.35015312374559,6.90928621061099,6.28430310704743,2.51142211701015e-06,2.85443625003241e-05
"216290_x_at","216290_x_at",-0.991639830928549,5.66322111239866,-6.2813583430332,2.52849146002529e-06,2.87237145614397e-05
"208767_s_at","LAPTM4B",-0.896796714575377,9.72645879492592,-6.28022126462036,2.53511424871619e-06,2.87842712123601e-05
