"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"201234_at","ILK",1.43552017970833,9.83515370377273,6.94687851070651,6.03358949555989e-07,8.8427811310913e-05
"213875_x_at","C6orf62",-1.66289652770833,6.66782162309091,-6.92729197477347,6.29910825724389e-07,9.13616954332085e-05
"217826_s_at","UBE2J1",-1.41369561379167,8.19195145977273,-6.92608936071776,6.31579705378377e-07,9.13616954332085e-05
"200802_at","SARS1",1.038637920875,9.56232436190909,6.90635728622323,6.59620009498617e-07,9.4802290010327e-05
"206574_s_at","PTP4A3",1.46979116604166,6.24397658395455,6.89749640629177,6.72624696174589e-07,9.52834021119032e-05
"218892_at","DCHS1",1.85563048575,7.36934667418182,6.89336791511516,6.78773511745075e-07,9.52834021119032e-05
"203919_at","TCEA2",1.43185444004166,8.85747205859091,6.89273966449204,6.79714251390191e-07,9.52834021119032e-05
"218525_s_at","HIF1AN",0.992368585374996,7.153043168,6.89249808087443,6.80076353898308e-07,9.52834021119032e-05
"214097_at","RPS21",1.16698322925,8.63982941336364,6.88144436645315,6.96858094133515e-07,9.7024423518827e-05
"217737_x_at","RTF2",0.734176858958328,8.59317570427273,6.87054271656034,7.13825655161307e-07,9.75216643166983e-05
"212926_at","SMC5",-2.06586315983334,6.19437224204545,-6.86865452169204,7.16807305160413e-07,9.75216643166983e-05
"208611_s_at","SPTAN1",1.51448750391666,8.20197589268182,6.86731068214061,7.18937149490127e-07,9.75216643166983e-05
"201083_s_at","BCLAF1",-2.240558822125,5.36713542954545,-6.86236000022473,7.26839678481128e-07,9.75216643166983e-05
"201635_s_at","FXR1",-1.38381624270834,7.99401511645455,-6.86178874011085,7.27757273977698e-07,9.75216643166983e-05
"202108_at","PEPD",1.49975038545833,8.23510610322727,6.85956138272821,7.31346375197681e-07,9.75216643166983e-05
"44702_at","SYDE1",1.46044461429166,8.632091991,6.85673423413725,7.35928149929631e-07,9.75216643166983e-05
"218225_at","ECSIT",1.33203633008333,7.87419571645455,6.85462709061294,7.39362218900502e-07,9.75216643166983e-05
"201689_s_at","TPD52",-3.56127814616667,5.36139862572727,-6.85294825140496,7.42110041282397e-07,9.75216643166983e-05
"202291_s_at","MGP",3.3205284145,11.3576539453636,6.85167180636682,7.4420626358301e-07,9.75216643166983e-05
"207223_s_at","PTBP3",-1.08090375854167,5.16868415236364,-6.84542909010717,7.54546175616171e-07,9.79889730313826e-05
"203086_at","KIF2A",-1.337690129875,4.964535994,-6.84421766355935,7.56569706935306e-07,9.79889730313826e-05
"210137_s_at","DCTD",0.772666805916664,8.97531744886364,6.83736623044814,7.68119456292292e-07,9.89098099874185e-05
"219102_at","RCN3",1.87094341325,7.4404053945,6.81173952101345,8.12948398957959e-07,0.000103556899948532
"214690_at","TAF1B",-1.283076058875,3.13124278631818,-6.81143036867811,8.13505296538718e-07,0.000103556899948532
"211160_x_at","ACTN1",1.29001881775,9.67355179786364,6.79217074787157,8.48982511714382e-07,0.000107458996667394
"213582_at","ATP11A",-1.729889434625,4.75051249063636,-6.77652798556456,8.7896385792847e-07,0.000110625298661427
"206770_s_at","SLC35A3",-1.86243009958334,6.14709347722727,-6.76245329253921,9.06868109881644e-07,0.000113432406833275
"203734_at","FOXJ2",0.959054392041663,8.4351810705,6.75756196830789,9.16777062397895e-07,0.000113432406833275
"215246_at","LARP7",-0.834987543458335,4.82579321463636,-6.75430683738901,9.23432884718474e-07,0.000113432406833275
"201621_at","NBL1",3.004866654625,9.86263440940909,6.75343749971297,9.25218809383615e-07,0.000113432406833275
"222196_at","FAM239B",-3.10433688733334,6.92637767345455,-6.75137414897251,9.29471858010391e-07,0.000113432406833275
"214940_s_at","SMG6",1.288612725375,7.25574815463636,6.75023961670915,9.3181893659332e-07,0.000113432406833275
"201069_at","MMP2",1.80771675483333,11.2872942175455,6.73955116924954,9.54231568773783e-07,0.000115529438356378
"201572_x_at","DCTD",0.736190996333329,8.94527895486364,6.72736934534857,9.80451280424538e-07,0.000116765159343557
"209007_s_at","RSRP1",-2.57200150183334,9.36775163990909,-6.72687721853403,9.81525918454431e-07,0.000116765159343557
"203491_s_at","CEP57",-1.90378624808334,7.78936723018182,-6.72603200881343,9.83374390518644e-07,0.000116765159343557
"206529_x_at","SLC26A4",-3.86011536020834,4.49354921272727,-6.72510574639924,9.85404226627854e-07,0.000116765159343557
"218035_s_at","RBM47",-2.75942349475,9.08559242613636,-6.72060204184175,9.95335199338937e-07,0.000117221235441745
"203136_at","RABAC1",1.35429199175,10.646643171,6.7167120036084,1.00399562108442e-06,0.000117221235441745
"206500_s_at","MIS18BP1",-2.49629722420833,5.88813702127273,-6.71510015413421,1.00760671002973e-06,0.000117221235441745
"206918_s_at","CPNE1",1.10174984608333,8.83135247377273,6.7139013469975,1.01030108204942e-06,0.000117221235441745
"AFFX-HUMRGE/M10098_3_at","AFFX-HUMRGE/M10098_3_at",-2.90593075033334,9.67328988395455,-6.69656666368709,1.05009823039042e-06,0.000120901794422188
"218773_s_at","MSRB2",1.0775811865,10.1147931075455,6.69538144275885,1.05287732270523e-06,0.000120901794422188
"219213_at","JAM2",2.49875954083333,8.485794588,6.68980327035234,1.06605861879128e-06,0.000120966319450846
"201769_at","CLINT1",-1.677185027,8.57117871790909,-6.68933788743883,1.06716594656462e-06,0.000120966319450846
"212713_at","MFAP4",3.21325072845833,8.39635997518182,6.68826237004226,1.06972953861905e-06,0.000120966319450846
"205190_at","PLS1",-2.70593050066667,6.7323221725,-6.67812847598161,1.09419696117595e-06,0.000122102262378261
"220581_at","CCDC170",-1.68730988675,5.95664679418182,-6.67651022659884,1.09815691020954e-06,0.000122102262378261
"215464_s_at","TAX1BP3",1.51591375183333,9.64683285090909,6.67535915761205,1.10098258553038e-06,0.000122102262378261
"201419_at","BAP1",1.09127301291666,8.50482789331818,6.67489854259254,1.10211540382874e-06,0.000122102262378261
"213905_x_at","BGN",3.34117292808333,8.70760661190909,6.67126559409813,1.11109213492196e-06,0.000122102262378261
"209284_s_at","TASOR",-2.203866443,7.25207231968182,-6.670633570708,1.11266145633555e-06,0.000122102262378261
"216941_s_at","TAF1B",-1.83141162020834,6.36136863995455,-6.66543730330263,1.12565033540358e-06,0.000122641101797418
"212736_at","BMERB1",1.24940643358333,7.97879000186364,6.66358820466875,1.13030987216165e-06,0.000122641101797418
"207291_at","PRRG4",-1.47689838725,5.65600916445455,-6.65975988670001,1.1400198110205e-06,0.000122641101797418
"221673_s_at","CSNK1G1",-0.942143229541668,5.65330178654545,-6.65916951139221,1.14152480251991e-06,0.000122641101797418
"200885_at","PPM1J",1.26612797008333,10.3916322785,6.65777099729454,1.14509804614009e-06,0.000122641101797418
"209651_at","TGFB1I1",2.01397594962499,10.1218408196818,6.65352154586314,1.15602605828433e-06,0.000123219102872727
