"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"203381_s_at",1.37432170582092,8.86383661528025,3.84766928153734,0.000406733670403913,0.0189321821085227
"212067_s_at",1.0806770587904,10.486473067146,3.83614827970061,0.000421010665442023,0.0191229452802554
"221011_s_at",1.02533185520207,8.69715276894681,3.82485380000191,0.00043547699089958,0.0192865227162424
"205184_at",1.3049111520841,6.4804469643695,3.81332817711574,0.00045073458220665,0.0196704338662755
"209570_s_at",1.25508612370354,7.11799566178183,3.8129755869081,0.000451209395594863,0.0196704338662755
"203382_s_at",1.30233385738468,8.87215337419813,3.81229223180523,0.000452131008843858,0.019672114226591
"219873_at",1.56137759100816,7.50839403372461,3.80789060315309,0.000458111074104164,0.0198547478556779
"213075_at",1.09247048059143,8.2411314593057,3.79443335321413,0.000476872198873444,0.020196353563315
"218692_at",-1.38456575584783,6.87178885820687,-3.75428053192101,0.000537368348320145,0.0219650544872071
"201663_s_at",-1.33723720784115,6.5580606579645,-3.74911191655825,0.000545674398023061,0.0221576363828931
"204633_s_at",-1.20898260657581,7.56018532777957,-3.73346246285886,0.000571585854290061,0.022567964937749
"219588_s_at",-1.06835665228751,5.74974158654475,-3.72785139447505,0.000581162342731739,0.0227240198823892
"219313_at",-1.57801617252617,5.35309867906209,-3.72599506872827,0.000584364496737915,0.0227585452689345
"204014_at",-1.1097865545814,6.54536099377161,-3.71543455694815,0.000602907665172441,0.0231320491676373
"220532_s_at",1.30986343818857,8.41471221795081,3.70528826887552,0.000621257175779119,0.0232992358667196
"207172_s_at",1.08022776701867,8.51363467256978,3.69057886716627,0.000648818026787301,0.0239526687317258
"203083_at",1.62591164689906,8.68789013712725,3.68864484434177,0.000652528277421248,0.0239526687317258
"209569_x_at",1.19084235132943,7.14598697491582,3.68191818745927,0.000665592638044294,0.0241882662279164
"206622_at",-2.0449817820263,7.24458563910923,-3.65015887663164,0.00073075407847156,0.0254461885797821
"202196_s_at",1.30985398221568,7.41734228161825,3.64434563933484,0.000743328197171538,0.0254755726898313
"217744_s_at",-1.37199977798414,7.78377072413046,-3.63270771171679,0.000769129741859849,0.0261986288370212
"214218_s_at",-1.28556642340182,9.05626466725843,-3.60869934696737,0.000825105607508775,0.027483732467972
"203780_at",-1.36175374767867,7.49538859103134,-3.60165487799727,0.000842259697277562,0.0277939360676708
"219644_at",-1.065135428289,6.28361740645255,-3.59600938282834,0.000856254025883903,0.0278645675610706
"204635_at",-1.07790912597469,6.88898948644273,-3.5940651408926,0.000861125026479874,0.0278833713812351
"204931_at",1.7959777906575,7.14940455698791,3.59229065402095,0.000865593962207126,0.0278833713812351
"209047_at",1.15462299062019,8.18051917718791,3.57834110440313,0.000901509420139461,0.0283231170040236
"218345_at",1.10370372212293,8.35312913699504,3.57815513453005,0.000901997764569905,0.0283231170040236
"219918_s_at",-1.86904511434504,5.44596033953893,-3.57755042431328,0.000903587449800912,0.0283231170040236
"213839_at",-1.0691707078517,6.93748157832936,-3.5615875059993,0.000946537580408154,0.0292050106353912
"205830_at",-1.35530664669596,4.32477202698621,-3.55530707048723,0.000963967385855657,0.0293370326401964
"220085_at",-1.09365190167327,6.27671705833017,-3.55372973190217,0.000968393058019016,0.0293370326401964
"220168_at",-1.10853854555221,4.52370370172933,-3.5532776433232,0.000969665111999536,0.0293370326401964
"205952_at",2.22100250415726,5.82333503873796,3.5462066829842,0.000989770735889089,0.0296359175852167
"219371_s_at",1.25502360772803,8.64137180699145,3.54418190226934,0.000995601284934572,0.0297149493300291
"201108_s_at",1.4597240155222,7.42395217709119,3.53659366367896,0.00101774683768592,0.0301093576402779
"201839_s_at",-1.73383356509857,8.91796329679573,-3.53549664120586,0.00102098722234298,0.0301651622707354
"205044_at",-2.03926767455647,8.53748868570647,-3.53310757400806,0.00102807831978995,0.0302262145974506
"220622_at",-1.200370253503,3.98811071904984,-3.53096275147493,0.0010344846770077,0.0303502342306988
"219703_at",-1.31651928427231,5.96670440180382,-3.52464742719826,0.00105357093305689,0.030585063126729
"203680_at",1.19702785543992,7.44382979653566,3.51546341095961,0.00108193050434805,0.0311376441290502
"209226_s_at",-1.11467291506017,8.45063827655137,-3.50286152989574,0.00112203714125469,0.0317203317204706
"214295_at",-1.16236496687018,7.06753369592284,-3.5001142085743,0.00113096793061407,0.0318515456261563
"204291_at",-1.03126870891364,6.2066249566233,-3.49777094959353,0.00113863899444098,0.0319464242810601
"203851_at",1.40325389788666,9.18173615300446,3.41983492508498,0.00142411767271107,0.0365637459473548
"203698_s_at",1.16106737864351,7.08817805582371,3.41819472395179,0.00143080497295279,0.0365947673736731
"221258_s_at",-1.12353731177818,3.98993712625926,-3.4012667552883,0.00150159743722297,0.0375600770943245
"201842_s_at",1.23760373248864,9.75748263530729,3.3981145599631,0.00151514400602976,0.0377126961143296
"204457_s_at",1.32829669125388,9.15335934278107,3.3950798250012,0.00152829594694411,0.0379975991183862
"201641_at",1.28076253886549,8.61149821860556,3.39320630567331,0.00153646973217272,0.0381157418971176
"204223_at",1.39092198568224,7.39950815272918,3.39010443604105,0.00155009435370164,0.0382403597504872
"213285_at",-1.09753083623809,7.17123299629638,-3.38191499814137,0.00158662174685904,0.0388791922047656
"205795_at",-1.06560929116479,5.75740087622685,-3.37591020377819,0.00161392521302306,0.0392672730983
"218228_s_at",-1.09468273879027,7.58624013532979,-3.37395912661197,0.00162289270338805,0.0393777829228647
