"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"213946_s_at","OBSL1",1.5170077816953,6.20070575490403,9.91725057708302,1.38931503966616e-09,6.64158178940836e-08
"215870_s_at","PLA2G5",2.64115014616611,6.12687470518907,9.89133707134984,1.45688336895198e-09,6.94967683300714e-08
"209220_at","GPC3",2.20924870449598,6.75994510544236,9.86551674422958,1.52760004932298e-09,7.27144151683077e-08
"219367_s_at","NRP2",1.4274280400831,6.49511656141587,9.84307079038512,1.59196239509587e-09,7.56165165789992e-08
"209773_s_at","RRM2",-3.35216030871803,7.31636308289613,-9.83750497894769,1.60835241039169e-09,7.6232482226161e-08
"211466_at","NFIB",1.3624165800663,5.86790131988591,9.82264126234098,1.65298478058705e-09,7.81393641047815e-08
"212408_at","TOR1AIP1",1.0141480064415,8.53462205852989,9.82178357633395,1.65559904194716e-09,7.81393641047815e-08
"208986_at","TCF12",-1.08066409646502,9.72931935610524,-9.81059437645123,1.6900992127027e-09,7.95990278253235e-08
"214719_at","SLC46A3",1.71844333150185,6.83058500732298,9.79941653127982,1.72530838593496e-09,8.10858542478337e-08
"217744_s_at","PERP",-2.81356262649089,7.222611791305,-9.79401399354692,1.74259735589231e-09,8.15600363996885e-08
"221087_s_at","APOL3",1.17939107563927,6.51348567503485,9.79397581351963,1.7427201744513e-09,8.15600363996885e-08
"206767_at","RBMS3",1.06235808277468,6.60871488824154,9.77714197947001,1.79775483356356e-09,8.37836494294882e-08
"203705_s_at","FZD7",2.35651808135469,6.42051887880192,9.77002527644863,1.82155982862205e-09,8.47158419670426e-08
"204049_s_at","PHACTR2",1.13689607529797,8.15013847089959,9.76178800535583,1.84952115014293e-09,8.5658591812337e-08
"210052_s_at","TPX2",-2.16968914800024,6.21974375657919,-9.75839365237564,1.86117221918241e-09,8.5995506944951e-08
"205979_at","SCGB2A1",-5.74809209291163,8.37047592405245,-9.75179541968994,1.88403855424685e-09,8.67163778366881e-08
"201495_x_at","MYH11",1.68740602040478,6.03816009762445,9.73422112631383,1.94637311002158e-09,8.93549589315263e-08
"210715_s_at","SPINT2",-1.44535177718979,8.87092859200763,-9.7266287861498,1.97395952951814e-09,9.02954752342416e-08
"210265_x_at","POU5F1P3",-1.21105006501743,5.94232596189908,-9.71992980963064,1.99863614827419e-09,9.11753132540354e-08
"212526_at","SPART",1.26961675139191,8.85663879916483,9.71342191580115,2.02291488964215e-09,9.18274099343688e-08
"213226_at","CCNA2",-2.10032275010632,6.93976412648412,-9.71314955301143,2.02393761627576e-09,9.18274099343688e-08
"209816_at","PTCH1",-1.64546404357772,5.84282668521519,-9.70926785254952,2.03857179636565e-09,9.23033819260925e-08
"221275_s_at","221275_s_at",-1.60361167995197,7.04893185531063,-9.69462084597978,2.09478575107379e-09,9.44008609257336e-08
"221884_at","MECOM",-1.96609782894121,8.48783509261988,-9.69389610601683,2.09760857199076e-09,9.44008609257336e-08
"212464_s_at","FN1",1.46274384235744,11.0735222707425,9.68734692437629,2.12329658101258e-09,9.536427003068e-08
"208228_s_at","FGFR2",-1.65722311837724,6.84578153152867,-9.68342419698494,2.1388385662181e-09,9.58690276451522e-08
"213917_at","PAX8",-2.02432198831965,7.08773147984682,-9.68224190922567,2.1435458981149e-09,9.58870923138668e-08
"201842_s_at","EFEMP1",2.44325689502946,9.72888937496956,9.6666168834949,2.20677517862874e-09,9.83562800907625e-08
"210735_s_at","CA12",-2.1799359453673,6.57684361990114,-9.66482069909665,2.21416648936397e-09,9.83562800907625e-08
"204083_s_at","TPM2",1.48309352215443,10.0538572877357,9.66449486921304,2.2155100258163e-09,9.83562800907625e-08
"201309_x_at","NREP",-2.51228316800059,8.86773679998105,-9.66427795381746,2.21640492910009e-09,9.83562800907625e-08
"266_s_at","CD24",-4.91916250227112,8.57671996966164,-9.6570250940187,2.24654372072281e-09,9.94955357187716e-08
"204450_x_at","APOA1",1.29760306045939,6.08697282620958,9.65293628949716,2.26372122066025e-09,1.00057376255255e-07
"202503_s_at","PCLAF",-3.64467141440766,7.944620322806,-9.64217209898124,2.30959605208696e-09,1.01882913370973e-07
"200672_x_at","SPTBN1",1.00192516195399,8.04232753226591,9.63826583338471,2.32648088993365e-09,1.02415062750731e-07
"207373_at","HOXD10",-1.60883255489368,6.67526262166845,-9.63725888699308,2.33085410129823e-09,1.02415062750731e-07
"205406_s_at","SPA17",-1.92659856350384,6.32058832229971,-9.63600466802695,2.33631313378736e-09,1.02452849766498e-07
"204840_s_at","EEA1",1.44728334718579,5.51696955689131,9.63154927510683,2.35581266074434e-09,1.03104987511595e-07
"206382_s_at","BDNF",1.18892281941004,5.42512898966651,9.62873868285809,2.36820013857998e-09,1.0344391075911e-07
"203065_s_at","CAV1",1.28133766030143,9.58163559030929,9.62508343380953,2.38441133916031e-09,1.03948202353179e-07
"204136_at","COL7A1",-2.34849705933181,8.65493518862326,-9.61043084094315,2.45055846218987e-09,1.06415381797668e-07
"201291_s_at","TOP2A",-3.76979034058682,7.17396502620421,-9.60917190254385,2.45632968892582e-09,1.06458475642413e-07
"209699_x_at","AKR1C2",1.36642404497552,6.62840252492496,9.60645312075153,2.46884118941039e-09,1.06585998404061e-07
"209761_s_at","SP110",1.00237137176061,7.79022476136816,9.60386190234105,2.48082707151466e-09,1.06896295303931e-07
"204671_s_at","ANKRD6",1.38660883300044,6.8847309429452,9.59001826523666,2.54589045032086e-09,1.09488033903085e-07
"213030_s_at","PLXNA2",1.11718447960233,6.83994553141659,9.58563804033353,2.56684287835878e-09,1.10176413875142e-07
"201292_at","TOP2A",-3.44607069788371,6.86025919946912,-9.58315460711933,2.57880138725526e-09,1.10310365267798e-07
"204130_at","HSD11B2",-1.78170010241996,6.39671654955735,-9.58293386001181,2.57986714120047e-09,1.10310365267798e-07
"216442_x_at","FN1",1.437979757579,11.3885907476913,9.57904473429906,2.5987185766861e-09,1.1090355121233e-07
"200878_at","EPAS1",1.75616171796559,9.35260981718668,9.55282859078144,2.72957165480512e-09,1.16265139109166e-07
"214604_at","HOXD11",-1.31683192146258,6.12964762143756,-9.54714047876281,2.75885248548738e-09,1.17288085532829e-07
"209498_at","CEACAM1",-1.83297174663477,6.40863799535832,-9.53372448362637,2.82920937667699e-09,1.20050090065206e-07
"202157_s_at","CELF2",1.58207627925194,8.58873745773537,9.52254314036903,2.88926535256305e-09,1.22202091321616e-07
"213222_at","PLCB1",-1.79013980299137,7.43506365440069,-9.52211355455327,2.89159884871532e-09,1.22202091321616e-07
"209612_s_at","ADH1B",3.60198533594291,6.47386274147843,9.52053578393818,2.90018600068548e-09,1.22202091321616e-07
"202863_at","SP100",1.12956806283364,7.55278211813643,9.50959193333562,2.96048005325178e-09,1.24435121030735e-07
"202821_s_at","LPP",1.39643235890486,6.51801872067406,9.50212865781238,3.00234115277959e-09,1.25956975255124e-07
"221900_at","COL8A2",1.78539673498636,6.0987910571768,9.49699467686807,3.03149267883306e-09,1.2694090677888e-07
"206194_at","HOXC4",1.03953689077001,6.89112027051746,9.49496029898027,3.04312509370114e-09,1.27188926289644e-07
"205802_at","TRPC1",1.15687865349357,8.00748067424801,9.47505199613796,3.15942736580857e-09,1.3145446222875e-07
"216264_s_at","LAMB2",1.08487842223178,8.80084383589573,9.47329991980689,3.16988067447811e-09,1.3145446222875e-07
"204045_at","TCEAL1",1.03871842061671,8.742501573818,9.47249635092323,3.17468692728228e-09,1.3145446222875e-07
"211719_x_at","FN1",1.47434760240478,11.5229444705276,9.46914130486815,3.19483553707754e-09,1.3204332330144e-07
"204150_at","STAB1",1.19476596018162,7.77273228993877,9.45753554317678,3.26556023522753e-09,1.34716454370674e-07
"208146_s_at","CPVL",2.2004437493793,7.22049213609011,9.44053708440029,3.37208538031323e-09,1.38597686378668e-07
"51158_at","FAM174B",-1.27896935877644,6.08187808000441,-9.43861766049344,3.38433786926677e-09,1.38678612591363e-07
"202575_at","CRABP2",-2.29891570102933,8.16676643564011,-9.43827896198163,3.38650470214577e-09,1.38678612591363e-07
"212067_s_at","C1R",2.2094466747784,10.5525357092037,9.42975362708375,3.44152130263824e-09,1.40158628992454e-07
"201058_s_at","MYL9",1.79031808620001,9.86287781759206,9.41464157997982,3.54132851416696e-09,1.43176361724315e-07
"202954_at","UBE2C",-2.29694445150832,6.90247127165737,-9.41261409321741,3.55494512775281e-09,1.43466508353169e-07
"202107_s_at","MCM2",-1.29431112849379,7.27468941190423,-9.40838154646066,3.58354584292501e-09,1.44359223766438e-07
"212094_at","PEG10",2.38157965288542,7.15096578741462,9.40171309768911,3.62909081812205e-09,1.4570553534995e-07
"213817_at","IRAK3",1.74886226453718,5.08424419900951,9.40157393006928,3.63004767783912e-09,1.4570553534995e-07
"203221_at","TLE1",-1.15885057850278,8.93330510271959,-9.39980576063202,3.64222764540248e-09,1.45931484274516e-07
"203324_s_at","CAV2",1.52376014128087,8.08888158696607,9.39718362848042,3.66036801976222e-09,1.46395006061478e-07
"207869_s_at","CACNA1G",-1.76175629961887,5.12952487466334,-9.39189744260862,3.69722359557165e-09,1.47415161173508e-07
"205404_at","HSD11B1",3.58898383676559,6.98043093924379,9.39162833453245,3.69911007298968e-09,1.47415161173508e-07
"204682_at","LTBP2",2.39180754091471,8.66420905605326,9.37475432443048,3.81941070840538e-09,1.51615970563609e-07
"212097_at","CAV1",1.27636321733809,9.73177824388664,9.36948840744761,3.85777651343833e-09,1.52645981154291e-07
"215411_s_at","TRAF3IP2",-1.20813976036917,7.97110481462026,-9.36047227525948,3.92439381383026e-09,1.54186456773716e-07
"213385_at","CHN2",2.0091414206207,7.03410094331648,9.3511631021617,3.99442633059687e-09,1.56596683517188e-07
