"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005614","interstitial matrix","11/182","98/19979",0.112244897959184,12.321652836959,10.7724817186152,1.49138076111374e-09,1.14090628225201e-06,1.14090628225201e-06,"COL6A2/PRELP/BGN/THBS2/TNC/THBS1/FMOD/DCN/LTBP2/FBLN5/EMILIN1",11
"GO:0140149","non-collagenous component of interstitial matrix","8/182","44/19979",0.181818181818182,19.959040959041,12.0710928337052,5.44431329196079e-09,2.082449834175e-06,2.082449834175e-06,"COL6A2/BGN/THBS2/THBS1/DCN/LTBP2/FBLN5/EMILIN1",8
"GO:0140151","solid phase of interstitial matrix","8/182","64/19979",0.125,13.7218406593407,9.77376269454714,1.16431087569849e-07,2.96899273303114e-05,2.96899273303114e-05,"COL6A2/BGN/THBS2/THBS1/DCN/LTBP2/FBLN5/EMILIN1",8
"GO:0071953","elastic fiber","6/182","37/19979",0.162162162162162,17.8013068013068,9.80779941539367,9.67479038395107e-07,0.000185030366093064,0.000185030366093064,"COL6A2/BGN/DCN/LTBP2/FBLN5/EMILIN1",6
"GO:0001527","microfibril","4/182","29/19979",0.137931034482759,15.1413414172035,7.30684952045172,0.000132421688838869,0.0193433034406697,0.0193433034406697,"COL6A2/DCN/LTBP2/EMILIN1",4
"GO:0140150","gel phase of interstitial matrix","4/182","30/19979",0.133333333333333,14.63663003663,7.16669838408611,0.00015171218384839,0.0193433034406697,0.0193433034406697,"PRELP/BGN/FMOD/DCN",4
"GO:0005635","nuclear envelope","13/182","462/19979",0.0281385281385281,3.08889919604205,4.3555594541572,0.000330028216673977,0.0346350400605563,0.0346350400605563,"MNS1/PLA2G4A/FAM169A/LMNB1/CLGN/CD2AP/MX1/CLMN/TMEM176B/AQP1/PLCB1/TNKS2/GRK5",13
"GO:0005604","basement membrane","6/182","103/19979",0.058252427184466,6.3946441907607,5.26294620351896,0.000362196497365295,0.0346350400605563,0.0346350400605563,"TIMP1/THBS2/TNC/LAMA4/ACTA2/NID2",6
