"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008015","blood circulation","15/114","480/18842",0.03125,5.16502192982456,7.21168285478675,2.05320567870908e-07,0.00120728493908094,0.00120728493908094,"CMA1/SLIT2/SGCG/FXYD1/PDE2A/CASQ2/PLN/KLF2/GATA6/DES/AGTR1/PLVAP/HSPB7/RGS2/KCNA5",15
"GO:0007507","heart development","14/114","438/18842",0.0319634703196347,5.28294480493471,7.07590707181168,4.11911358403288e-07,0.00121101939370567,0.00121101939370567,"SLIT2/SGCG/LDB3/MYH11/ZFPM2/GPC3/FZD7/PDE2A/ACACB/CPE/GATA6/PDLIM3/HSPB7/RGS2",14
"GO:0060047","heart contraction","9/114","236/18842",0.038135593220339,6.30307760927743,6.39611371326625,1.34886943236962e-05,0.0258445893157421,0.0258445893157421,"SGCG/FXYD1/CASQ2/PLN/GATA6/DES/HSPB7/RGS2/KCNA5",9
"GO:0003015","heart process","9/114","244/18842",0.0368852459016393,6.09641932700604,6.25152029758645,1.7581353276015e-05,0.0258445893157421,0.0258445893157421,"SGCG/FXYD1/CASQ2/PLN/GATA6/DES/HSPB7/RGS2/KCNA5",9
