"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006882","intracellular zinc ion homeostasis","10/1507","33/18842",0.303030303030303,3.78878365606966,4.72754443136355,0.000174048318911988,0.011004345324758,0.011004345324758,"MT1G/MT1H/MT1HL1/MT1F/SLC30A1/MT1X/MT1E/SLC30A9/MT2A/SLC39A8",10
"GO:0031589","cell-substrate adhesion","46/1507","333/18842",0.138138138138138,1.72713921619031,3.94725228397968,0.000190508599283133,0.0119169208913279,0.0119169208913279,"PIK3R1/ROCK2/ITGBL1/ACTN1/SFRP1/CD34/PLAU/LIMS1/RASA1/CORO2B/EMILIN1/FLNA/LAMB2/AJAP1/CLASP2/THY1/KDR/JAK2/THBS1/FBLN1/EFEMP2/TGFB1I1/ITGB8/ZYX/CD44/ITGAV/ANKRD28/FBLN5/CALR/ROCK1/CUL5/NID2/HOXA7/TEK/ILK/CD36/BCR/ITGA5/COL13A1/ABL1/TYRO3/SVEP1/ADAM9/CDH11/SLK/PDPN",46
"GO:0045786","negative regulation of cell cycle","51/1507","382/18842",0.133507853403141,1.66924683067153,3.89626811305829,0.000206825922981073,0.0128014360750391,0.0128014360750391,"CDC5L/KAT2B/MACROH2A1/ATR/ATRX/RAD17/RAD21/TGFB1/BUB3/DACT1/WAC/RFC5/SMARCA5/KANK2/IPO7/ATM/BMP2/DLG1/CLOCK/ZWILCH/RBL2/RBBP8/JADE1/MAD1L1/BTG3/DNA2/TOPBP1/PRMT2/NBN/TP53/RBL1/BRCC3/ETAA1/CDK2AP2/SAXO6/MRE11/PRP4K/CDC14B/CEP63/CCND1/HPGD/RAD50/YTHDC2/TOM1L1/ATF2/TPR/RHOB/UFL1/RB1/NABP1/APC",51
"GO:1901988","negative regulation of cell cycle phase transition","39/1507","269/18842",0.144981412639405,1.81270058191883,3.95833329436607,0.000210978630606615,0.0129224411246552,0.0129224411246552,"CDC5L/MACROH2A1/ATR/RAD17/RAD21/BUB3/DACT1/WAC/RFC5/KANK2/ATM/DLG1/CLOCK/ZWILCH/RBL2/RBBP8/JADE1/MAD1L1/DNA2/TOPBP1/PRMT2/NBN/TP53/RBL1/BRCC3/ETAA1/CDK2AP2/MRE11/PRP4K/CDC14B/CEP63/CCND1/RAD50/ATF2/TPR/UFL1/RB1/NABP1/APC",39
"GO:1904375","regulation of protein localization to cell periphery","26/1507","154/18842",0.168831168831169,2.11089375123881,4.08129652602065,0.000216520715169908,0.0130541264517892,0.0130541264517892,"PIK3R1/RHOQ/PLS1/AKT1/EPHB2/LYPLA1/TGFB1/KIF5B/ADAM10/RAMP3/CDK5/VAMP4/DLG1/EPB41L3/PIAS1/ACSL3/AP2M1/OGT/LZTFL1/CLIP3/PRKCI/APPL1/ACTB/LRP1/RAB11FIP2/IFT27",26
"GO:0046686","response to cadmium ion","11/1507","40/18842",0.275,3.43832116788321,4.55161540229022,0.000217568774196487,0.0130541264517892,0.0130541264517892,"MT1G/MT1H/MT1HL1/MT1F/GPI/DAXX/SLC30A1/MT1X/MT1E/MT2A/SLC39A8",11
"GO:0002218","activation of innate immune response","45/1507","326/18842",0.138036809815951,1.72587230959001,3.89800257143838,0.000226201950358494,0.0134350249303833,0.0134350249303833,"PIK3R1/SFPQ/ERBIN/NAIP/BIRC2/CYLD/AKT1/HSP90AA1/BIRC3/IFIH1/MAP2K6/FYN/PAK3/F2RL1/RIOK3/PLD3/TKFC/RFTN1/USP15/SEC14L1/IRAK3/RIGI/IFI35/TLR5/NOD2/BRCC3/OTUD4/MAPK8/CSNK1A1/OGT/TBK1/CD36/APPL1/APP/RAB11FIP2/NEK7/TYRO3/DDX60/PTPN22/MATR3/LGR4/AIM2/OAS1/PJA2/TAX1BP1",45
"GO:0043484","regulation of RNA splicing","30/1507","189/18842",0.158730158730159,1.98460096270315,4.01110001438662,0.000229144230720399,0.0134736807663594,0.0134736807663594,"PIK3R1/KAT2B/SRSF10/ZNF638/YTHDC1/CCNL1/CELF2/ARGLU1/FUS/MBNL2/LARP7/PTBP2/MBNL1/FMR1/HNRNPH3/SRSF5/HNRNPH1/TIA1/HNRNPA1/RBM25/SAP18/MAGOH/RBM39/CLK4/RBPMS/CLK1/SUPT20H/SNRPB/RBM47/SRSF7",30
"GO:0010038","response to metal ion","43/1507","308/18842",0.13961038961039,1.74554675583209,3.88966627700079,0.000240560873988737,0.0140049300896413,0.0140049300896413,"ATG5/MT1G/MT1H/TXNIP/CARF/MT1HL1/IQGAP1/CPNE3/MT1F/GPI/SMPD1/KCNB1/MEF2A/THBS1/KMT2A/HNRNPD/VPS54/DAXX/BGLAP/KCNK3/CPNE1/AKR1C3/LOXL2/BMP6/TFRC/IL1A/CALR/ITPKB/SLC30A1/ANK3/MT1X/APP/MT1E/ALAS1/CCND1/NEK7/ADAM9/MICU2/SERPINF1/MT2A/ECT2/SETD2/SLC39A8",43
"GO:0048008","platelet-derived growth factor receptor signaling pathway","12/1507","47/18842",0.25531914893617,3.19225176128422,4.4367490967088,0.000245037422360784,0.0140766158339105,0.0140766158339105,"IQGAP1/PTPN2/PDGFRL/PDGFRB/CLASP2/JAK2/APOE/LRP1/ABL1/PIK3C2A/PLAT/PTPN12",12
