"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005901","caveola","19/1234","81/19979",0.234567901234568,3.79775696820537,6.47349242470047,3.54750379548149e-07,1.17993061023624e-05,1.17993061023624e-05,"TGFBR2/PTCH1/PLPP1/PLPP2/PTGIS/CAVIN2/SELE/TFPI/SORBS1/CAVIN1/FXYD1/CDH1/SCARB1/INSR/KCNMA1/CAV2/SLC2A1/KIF18A/CAV1",19
"GO:0030139","endocytic vesicle","48/1234","362/19979",0.132596685082873,2.14679835597303,5.64957674769654,4.75236509538771e-07,1.51481637415483e-05,1.51481637415483e-05,"HLA-E/COLEC12/HLA-DRB1/OCLN/SLC48A1/STON1/EPS15/ABCA1/PTCH1/ANG/DPP4/CEMIP/FCGR1BP/CYBA/HP/APOA1/LRP1/MYO6/CTSL/APOE/MSR1/PLA2G5/NRXN1/HLA-DRB3/FCGR1A/CD163/HLA-DRB5/SLC15A2/RIN2/FZD5/STAB1/HLA-DPB1/PLD1/HLA-DQB1/SCARB1/WASL/MTSS1/IL7R/HLA-DRA/ANXA3/GNLY/HLA-DPA1/HLA-DQA1/HLA-DQA2/HLA-DRB4/NOD1/FZD4/CAV1",48
"GO:0030018","Z disc","25/1234","134/19979",0.186567164179104,3.02060403009265,6.0214200491892,6.11299573127992e-07,1.81173541947857e-05,1.81173541947857e-05,"KRT19/DNAJB4/PDLIM1/RYR3/OBSL1/KRT8/PPP1R12B/ANK2/FHL2/PDLIM5/SYNC/ANK3/CACNA1D/CRYAB/DES/LDB3/FHL5/MYL9/SYNPO/SYNE2/SLC2A1/PDLIM3/RYR2/DMD/FHOD3",25
"GO:0030669","clathrin-coated endocytic vesicle membrane","18/1234","76/19979",0.236842105263158,3.83457732662288,6.35223703412141,6.15753214463303e-07,1.81173541947857e-05,1.81173541947857e-05,"HLA-DRB1/STON1/EPS15/FCGR1BP/APOE/HLA-DRB3/FCGR1A/HLA-DRB5/FZD5/HLA-DPB1/HLA-DQB1/IL7R/HLA-DRA/HLA-DPA1/HLA-DQA1/HLA-DQA2/HLA-DRB4/FZD4",18
"GO:0005796","Golgi lumen","22/1234","110/19979",0.2,3.23808752025932,6.03915623562228,8.38043555121739e-07,2.17723106503368e-05,2.17723106503368e-05,"OMD/MMP11/FMOD/MUC16/MUC1/AGRN/F8/MMP16/BGN/PROS1/CDH1/PCSK5/GPC3/VCAN/DEFB1/HS3ST1/PDGFA/SOD3/PRELP/NGF/OGN/DCN",22
"GO:0140150","gel phase of interstitial matrix","11/1234","30/19979",0.366666666666667,5.93649378714209,6.94239817832817,8.7554470679597e-07,2.17723106503368e-05,2.17723106503368e-05,"OMD/HAPLN1/ECM2/FMOD/BGN/EPYC/ASPN/VCAN/PRELP/OGN/DCN",11
"GO:0009925","basal plasma membrane","42/1234","305/19979",0.137704918032787,2.2295028828015,5.55167455475271,8.99473552539084e-07,2.17723106503368e-05,2.17723106503368e-05,"SLC7A1/TGFBR3/HPGD/ABCA8/AURKA/NEDD9/EPS15/ABCA1/MAP7/PLPP3/CA12/ST14/CHRM3/ANK2/CEACAM1/SLC47A1/LRP1/ANK3/MET/EPCAM/CXADR/ERBB3/CLDN7/SLCO2B1/MYO1D/DSP/SLC22A5/CD44/SLC23A2/SLCO3A1/CLDN4/C5AR1/CADM1/SLC2A1/AQP1/SLC39A8/IQGAP1/CTNNA2/TACSTD2/NOD1/LEPR/CAV1",42
"GO:0044217","other organism part","12/1234","36/19979",0.333333333333333,5.39681253376553,6.77461807784649,9.13646929195081e-07,2.17723106503368e-05,2.17723106503368e-05,"IFIT1/CFB/C1QA/KPNA2/C1QB/C7/C1S/CFH/C1R/C4B/C3/C4A",12
"GO:0098553","lumenal side of endoplasmic reticulum membrane","12/1234","36/19979",0.333333333333333,5.39681253376553,6.77461807784649,9.13646929195081e-07,2.17723106503368e-05,2.17723106503368e-05,"HLA-E/HLA-DRB1/UGT8/HLA-DRB3/HLA-DRB5/HLA-DPB1/HLA-DQB1/HLA-DRA/HLA-DPA1/HLA-DQA1/HLA-DQA2/HLA-DRB4",12
"GO:0043292","contractile muscle fiber","37/1234","253/19979",0.146245059288538,2.36777150690899,5.61752689586578,9.21645283222919e-07,2.17723106503368e-05,2.17723106503368e-05,"AHNAK/SVIL/KRT19/DNAJB4/PDLIM1/RYR3/OBSL1/MYH11/KRT8/PPP1R12B/ANK2/FHL2/PDLIM5/SYNC/SYNM/ANK3/KAT2B/CACNA1D/CRYAB/CALD1/TNNC1/DES/LDB3/FHL5/MYL9/ACTA2/SYNPO/TPM1/SYNE2/SLC2A1/SPTBN1/PDLIM3/RYR2/DMD/FHOD3/TPM2/LMOD1",37
