"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000819","sister chromatid segregation","46/1162","246/18842",0.186991869918699,3.03210052754572,8.22463970246032,1.13926992646298e-11,6.08991560691121e-09,6.08991560691121e-09,"CCNB1/TRIP13/CDC6/SPC25/CDC20/KIF14/FLNA/UBE2C/SPAG5/CENPA/SMC4/KIF4A/RACGAP1/ZWINT/TTK/BIRC5/KIF2A/PRP4K/FBXO5/DLGAP5/TPX2/DUSP1/SMARCD3/CENPF/MAD2L1/DYNC1I1/BUB1B/KIF18A/KIF15/PRC1/NCAPG2/CENPE/KIF2C/NCAPH/SMC2/NUSAP1/KIF11/AURKB/SPDL1/KIF23/NDC80/NCAPG/BUB1/ZWILCH/CDK1/TOP2A",46
"GO:0045839","negative regulation of mitotic nuclear division","22/1162","64/18842",0.34375,5.5739565404475,9.3966112940086,1.31268764736547e-11,6.43216947209082e-09,6.43216947209082e-09,"CCNB1/BMP4/TRIP13/TOM1L1/SPC25/CDC20/ZWINT/CHEK1/TTK/BIRC5/PRP4K/FBXO5/DUSP1/CENPF/MAD2L1/DYNC1I1/BUB1B/AURKB/SPDL1/NDC80/BUB1/ZWILCH",22
"GO:0007093","mitotic cell cycle checkpoint signaling","33/1162","140/18842",0.235714285714286,3.82214162773543,8.59236475075897,1.58294955522781e-11,7.1598026036458e-09,7.1598026036458e-09,"CCNB1/TRIP13/CDC6/SPC25/CDC20/BRCC3/DTL/ZWINT/CHEK1/TTK/BIRC5/PRP4K/TIPIN/BLM/DUSP1/CENPF/MAD2L1/DYNC1I1/DONSON/BUB1B/BRCA1/BARD1/DBF4/ATR/AURKB/SPDL1/RBBP8/NDC80/TOPBP1/BUB1/ZWILCH/CDK1/CDKN1A",33
"GO:0045786","negative regulation of cell cycle","60/1162","382/18842",0.157068062827225,2.54688161771994,7.83045179157631,1.97011536004043e-11,8.2744845121698e-09,8.2744845121698e-09,"CCNB1/BMP4/DACT1/TRIP13/CDC6/TOM1L1/SPC25/CDC20/PTPN3/BRCC3/NUPR1/CDKN1C/E2F8/DTL/RFC5/ZWINT/GAS1/HPGD/CHEK1/RHOB/TTK/NR4A1/BTG3/BIRC5/PRP4K/FBXO5/TIPIN/NEK2/BLM/DUSP1/DSP/CENPF/MAD2L1/UFL1/DYNC1I1/DONSON/FAM107A/BUB1B/BRCA1/DNA2/BARD1/DBF4/ATR/INHBA/DLG1/SAXO6/AURKB/GMNN/SPDL1/RBBP8/RAD51/NDC80/TOPBP1/FHL1/BUB1/ZWILCH/CCL2/CDK1/RFC3/CDKN1A",60
"GO:1901991","negative regulation of mitotic cell cycle phase transition","39/1162","190/18842",0.205263157894737,3.32837213515717,8.26952184486754,2.26077516960764e-11,8.86223866486194e-09,8.86223866486194e-09,"CCNB1/DACT1/TRIP13/CDC6/SPC25/CDC20/BRCC3/DTL/ZWINT/CHEK1/TTK/BIRC5/PRP4K/FBXO5/BLM/DUSP1/CENPF/MAD2L1/DYNC1I1/DONSON/FAM107A/BUB1B/BRCA1/BARD1/DBF4/ATR/INHBA/DLG1/AURKB/SPDL1/RBBP8/NDC80/TOPBP1/FHL1/BUB1/ZWILCH/CCL2/CDK1/CDKN1A",39
"GO:0009611","response to wounding","71/1162","496/18842",0.143145161290323,2.32111973238576,7.64409773925132,2.42621390789719e-11,8.91633611152219e-09,8.91633611152219e-09,"ENG/TLN1/DHFR/ENPP4/TPM1/FLNA/TYRO3/SERPINE2/PRKCQ/TFPI2/TNC/CLDN3/STXBP1/PTN/PRRG4/FGF7/CAV1/PDGFA/CD34/SERPIND1/F2RL1/LYVE1/TNFAIP3/C1QTNF1/SERPINE1/OCLN/CSRP1/FZD7/DPYSL3/PLA2G4A/CD40/MCAM/SCARB1/EPHB2/CCN4/ANGPTL2/SELP/DSP/ZFP36/MMP2/CTSG/VWF/HMOX1/DSG2/EMILIN1/GATA4/CD44/MYLK/MYL9/THBS1/KDR/APOD/ERBB3/FOXA2/THBD/PLAT/DUOX1/ITGA5/HBEGF/EPB41L4B/CEACAM1/AURKA/NREP/TBXA2R/TMX1/PROS1/SERPING1/SVEP1/TYROBP/CDK1/CDKN1A",71
"GO:0051784","negative regulation of nuclear division","22/1162","70/18842",0.314285714285714,5.09618883698058,8.80212689829869,9.81650458663371e-11,3.15945078309998e-08,3.15945078309998e-08,"CCNB1/BMP4/TRIP13/TOM1L1/SPC25/CDC20/ZWINT/CHEK1/TTK/BIRC5/PRP4K/FBXO5/DUSP1/CENPF/MAD2L1/DYNC1I1/BUB1B/AURKB/SPDL1/NDC80/BUB1/ZWILCH",22
"GO:0008015","blood circulation","68/1162","480/18842",0.141666666666667,2.29714572576018,7.38011797969273,1.02879193537534e-10,3.15945078309998e-08,3.15945078309998e-08,"ENG/PLN/SH3GL2/TPM1/FLNA/DES/POPDC2/SLC4A3/GSN/EDN3/CAV1/F2RL1/CXADR/ANK2/OCLN/SCNN1A/DMD/ADRB3/ATP2A3/SCARB1/FXYD1/HSP90AA1/KCNH2/KCND2/DSP/KCNE4/RARRES2/AKAP12/MMP2/CTSG/RGS2/ACTC1/KCNK3/DSG2/EMILIN1/PLVAP/KCNJ8/CPA3/SLIT2/PDE2A/CACNB2/GATA4/DLG1/BMP6/ATP2B1/KLF2/HSPB7/PECAM1/CMA1/CTSZ/ELN/CLDN5/NMU/CASQ2/NPR1/GCLC/CEACAM1/PIEZO2/KCNMA1/TBXA2R/CXCL12/GATA6/CDH5/SERPING1/MME/AGTR1/SVEP1/CYP2J2",68
"GO:0010948","negative regulation of cell cycle process","51/1162","309/18842",0.16504854368932,2.67628628243905,7.61672851814614,1.05795798731988e-10,3.15945078309998e-08,3.15945078309998e-08,"CCNB1/BMP4/DACT1/TRIP13/CDC6/TOM1L1/SPC25/CDC20/BRCC3/E2F8/DTL/RFC5/ZWINT/CHEK1/TTK/BIRC5/PRP4K/FBXO5/TIPIN/NEK2/BLM/DUSP1/CENPF/MAD2L1/UFL1/DYNC1I1/DONSON/FAM107A/BUB1B/BRCA1/DNA2/BARD1/DBF4/ATR/INHBA/DLG1/SAXO6/AURKB/GMNN/SPDL1/RBBP8/RAD51/NDC80/TOPBP1/FHL1/BUB1/ZWILCH/CCL2/CDK1/RFC3/CDKN1A",51
"GO:0000075","cell cycle checkpoint signaling","38/1162","191/18842",0.198952879581152,3.22605004911193,7.92710216721965,1.0746431235034e-10,3.15945078309998e-08,3.15945078309998e-08,"CCNB1/TRIP13/CDC6/SPC25/CDC20/BRCC3/DTL/RFC5/ZWINT/CHEK1/TTK/BIRC5/PRP4K/TIPIN/BLM/DUSP1/CENPF/MAD2L1/UFL1/DYNC1I1/DONSON/BUB1B/BRCA1/DNA2/BARD1/DBF4/ATR/AURKB/SPDL1/RBBP8/RAD51/NDC80/TOPBP1/BUB1/ZWILCH/CDK1/RFC3/CDKN1A",38
