"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016324","apical plasma membrane","48/1195","429/19979",0.111888111888112,1.87063814846242,4.59789315565283,2.22603889603861e-05,0.000405457084635604,0.000405457084635604,"SCNN1A/CYBRD1/AQP1/HSP90AA1/SLC26A4/SLC44A4/SLC26A2/SLC34A2/PLLP/ADGRG2/EPCAM/SLC16A2/SLC39A8/GABRP/NAALADL1/DLG1/PALM2AKAP2/SLC15A2/FXYD1/KCNMA1/ASPM/SLCO2B1/DUOX1/ANO1/SLC7A1/LRRC15/SLC5A3/SHANK2/UPK1B/SLC3A1/PATJ/BST2/OCLN/CEACAM1/STK39/CAV1/ANK2/SLC30A5/MREG/PROM1/CSPG4/CD44/SLC39A6/MTCL1/FZD6/ERBB3/CD34/SLC11A2",48
"GO:0070160","tight junction","22/1195","138/19979",0.159420289855072,2.6653204778364,4.95132580290075,2.33940973392198e-05,0.00041619731312798,0.00041619731312798,"SYNPO/PLXDC1/MAGI1/CXADR/EPCAM/JAM2/FZD5/DLG1/CLDN7/ANK3/JAM3/CLDN3/PATJ/OCLN/CLDN5/CLDN10/EPB41L4B/MAP3K1/FRMD4B/ECT2/CDH5/PMP22",22
"GO:0016327","apicolateral plasma membrane","8/1195","22/19979",0.363636363636364,6.07957398250285,6.01252533095631,2.40477730184338e-05,0.000418103326343223,0.000418103326343223,"CXADR/CLDN7/CLDN3/OCLN/CLDN5/PALM/MTCL1/FZD6",8
"GO:0042571","immunoglobulin complex, circulating","6/1195","12/19979",0.5,8.35941422594142,6.431960657156,3.05640909530906e-05,0.00051958954620254,0.00051958954620254,"IGHM/IGHD/IGHA2/IGHG3/IGHA1/IGHG1",6
"GO:0009925","basal plasma membrane","37/1195","305/19979",0.121311475409836,2.02818574662185,4.56395215021957,3.44468594309579e-05,0.000572866249232235,0.000572866249232235,"MAP7/AQP1/HSP90AA1/LRP1/CXADR/ATP2B1/SLC16A6/EPCAM/SLC39A8/FXYD5/DLG1/CLDN7/CA11/TGFBR3/SLCO2B1/MYO1D/SLCO2A1/SLC7A1/ANK3/SLC5A3/ST14/CEACAM1/MET/STK39/CAV1/ANK2/CTNNA2/PALM/AURKA/ABCA8/HPGD/CD44/ATP2C2/ERBB4/ERBB3/CD34/DSP",37
"GO:0005923","bicellular tight junction","21/1195","132/19979",0.159090909090909,2.659813617345,4.82574946599722,3.67121286412287e-05,0.000597548476819999,0.000597548476819999,"SYNPO/PLXDC1/MAGI1/CXADR/EPCAM/JAM2/FZD5/DLG1/CLDN7/ANK3/JAM3/CLDN3/PATJ/OCLN/CLDN5/CLDN10/EPB41L4B/FRMD4B/ECT2/CDH5/PMP22",21
"GO:0016323","basolateral plasma membrane","34/1195","273/19979",0.124542124542125,2.08219841525281,4.54103548033527,4.13947773207657e-05,0.000659729263549703,0.000659729263549703,"MAP7/AQP1/HSP90AA1/LRP1/CXADR/ATP2B1/SLC16A6/EPCAM/SLC39A8/FXYD5/DLG1/CLDN7/CA11/TGFBR3/SLCO2B1/MYO1D/SLCO2A1/SLC7A1/ANK3/SLC5A3/ST14/STK39/CAV1/ANK2/CTNNA2/PALM/AURKA/ABCA8/HPGD/CD44/ATP2C2/ERBB4/ERBB3/DSP",34
"GO:0140150","gel phase of interstitial matrix","9/1195","30/19979",0.3,5.01564853556485,5.55164483150134,4.32764895044251e-05,0.000664817943951848,0.000664817943951848,"ASPN/FMOD/OMD/DCN/SPOCK2/OGN/BGN/ECM2/PRELP",9
"GO:0032432","actin filament bundle","17/1195","95/19979",0.178947368421053,2.99179035454746,4.90816854205352,4.34521531994672e-05,0.000664817943951848,0.000664817943951848,"SYNPO/LDB3/CRYAB/CALD1/TPM1/NEBL/PDLIM3/ACTA2/MYLK/FAM107A/PDLIM7/SORBS1/MYL9/ABLIM1/PPP1R12B/PDLIM5/PLS1",17
"GO:0045121","membrane raft","36/1195","298/19979",0.120805369127517,2.01972424250934,4.47335343606593,4.77533673307822e-05,0.000713788809882513,0.000713788809882513,"S1PR1/SULF1/GAB2/CDH1/PLVAP/DMD/CXADR/PLLP/MME/DLG1/GPM6B/FXYD1/CAVIN3/KCNMA1/TPP1/SORBS1/KIF18A/PTCH1/ENO2/CLIP3/BST2/CAV1/FAIM2/SELE/KCND2/MS4A4A/PLPP2/KDR/CD24/CD44/ICAM1/SLC39A6/PTGIS/SCARB1/CAVIN1/PECAM1",36
